sector,country,date,value
household,DE,2013,62517.628
household,DE,2014,53648.149
household,DE,2015,54959.824
household,DE,2016,56963.58
household,DE,2017,56777.115
household,DE,2018,55822.36
household,DE,2019,57743.03
household,DE,2020,57989.236
household,DK,2009,4510.054
household,DK,2010,5005.148
household,DK,2011,4496.285
household,DK,2012,4444.48
household,DK,2013,4484.149
household,DK,2014,4146.3
household,DK,2015,4442.024
household,DK,2016,4585.481
household,DK,2017,4501.325
household,DK,2018,4450.321
household,DK,2019,4391.558
household,DK,2020,4323.483
household,EE,2009,970.068
household,EE,2010,1026.849
household,EE,2011,935.253
household,EE,2012,970.828
household,EE,2013,933.506
household,EE,2014,888.143
household,EE,2015,857.435
household,EE,2016,930.578
household,EE,2017,940.914
household,EE,2018,941.03
household,EE,2019,951.328
household,EE,2020,944.664
household,EL,2009,4887.508
household,EL,2010,4666.492
household,EL,2011,5526.044
household,EL,2012,5096.015
household,EL,2013,3821.337
household,EL,2014,3844.875
household,EL,2015,4460.625
household,EL,2016,4348.678
household,EL,2017,4413.305
household,EL,2018,3914.348
household,EL,2019,4113.967
household,EL,2020,4290.417
household,ES,2009,15957.589
household,ES,2010,16951.831
household,ES,2011,15633.895
household,ES,2012,15530.469
household,ES,2013,14888.925
household,ES,2014,14787.31
household,ES,2015,15269.842
household,ES,2016,14331.695
household,ES,2017,14392.022
household,ES,2018,15178.832
household,ES,2019,14447.71
household,ES,2020,14558.175
household,FI,2009,5246.647
household,FI,2010,5811.234
household,FI,2011,5091.152
household,FI,2012,5455.636
household,FI,2013,5172.734
household,FI,2014,5126.199
household,FI,2015,4950.975
household,FI,2016,5342.235
household,FI,2017,5761.435
household,FI,2018,5691.11
household,FI,2019,5631.035
household,FI,2020,5289.256
household,FR,2009,43976.87
household,FR,2010,45407.793
household,FR,2011,39677.038
household,FR,2012,43710.318
household,FR,2013,45858.27
household,FR,2014,37786.86
household,FR,2015,39906.35
household,FR,2016,41834.982
household,FR,2017,41112.358
household,FR,2018,39759.77
household,FR,2019,39619.892
household,FR,2020,38710.694
household,GE,2013,1159.32
household,GE,2014,1194.979
household,GE,2015,1201.348
household,GE,2016,1266.269
household,GE,2017,1336.297
household,GE,2018,1227.303
household,GE,2019,1300.65
household,GE,2020,1408.174
household,HR,2009,2644.875
household,HR,2010,2770.684
household,HR,2011,2643.689
household,HR,2012,2561.737
household,HR,2013,2493.049
household,HR,2014,2228.381
household,HR,2015,2429.885
household,HR,2016,2408.902
household,HR,2017,2392.794
household,HR,2018,2298.942
household,HR,2019,2238.639
household,HR,2020,2277.143
household,HU,2009,6311.473
household,HU,2010,6648.743
household,HU,2011,6569.577
household,HU,2012,6375.847
household,HU,2013,6209.747
household,HU,2014,5487.452
household,HU,2015,5969.813
household,HU,2016,6172.733
household,HU,2017,6294.138
household,HU,2018,5818.115
household,HU,2019,5676.869
household,HU,2020,5966.452
household,IE,2009,3411.573
household,IE,2010,3573.38
household,IE,2011,3133.548
household,IE,2012,2984.811
household,IE,2013,2910.357
household,IE,2014,2623.674
household,IE,2015,2790.719
household,IE,2016,2867.358
household,IE,2017,2775.896
household,IE,2018,2963.959
household,IE,2019,2880.357
household,IE,2020,3124.883
household,IS,2009,375.096
household,IS,2010,377.577
household,IS,2011,370.818
household,IS,2012,400.502
household,IS,2013,399.164
household,IS,2014,384.692
household,IS,2015,392.234
household,IS,2016,423.296
household,IS,2017,422.526
household,IS,2018,505.489
household,IS,2019,454.055
household,IS,2020,482.238
household,IT,2009,34040.636
household,IT,2010,35392.911
household,IT,2011,32378.063
household,IT,2012,34348.336
household,IT,2013,34230.62
household,IT,2014,29545.98
household,IT,2015,32494.483
household,IT,2016,32185.101
household,IT,2017,32898.639
household,IT,2018,31905.559
household,IT,2019,31138.335
household,IT,2020,30655.992
household,LT,2009,1568.648
household,LT,2010,1593.216
household,LT,2011,1532.207
household,LT,2012,1534.798
household,LT,2013,1467.198
household,LT,2014,1400.9
household,LT,2015,1359.131
household,LT,2016,1433.211
household,LT,2017,1455.374
household,LT,2018,1511.606
household,LT,2019,1447.177
household,LT,2020,1433.361
household,LU,2009,517.987
household,LU,2010,512.414
household,LU,2011,477.528
household,LU,2012,490.129
household,LU,2013,498.03
household,LU,2014,467.848
household,LU,2015,508.672
household,LU,2016,524.557
household,LU,2017,534.537
household,LU,2018,499.165
household,LU,2019,461.494
household,LU,2020,495.707
household,LV,2009,1534.586
household,LV,2010,1388.905
household,LV,2011,1327.389
household,LV,2012,1376.24
household,LV,2013,1267.242
household,LV,2014,1238.471
household,LV,2015,1105.582
household,LV,2016,1143.483
household,LV,2017,1195.604
household,LV,2018,1231.009
household,LV,2019,1187.967
household,LV,2020,1115.366
household,MD,2010,1112.668
household,MD,2011,1137.092
household,MD,2012,1155.36
household,MD,2013,1147.203
household,MD,2014,1169.757
household,MD,2015,1179.946
household,MD,2016,1233.669
household,MD,2017,1316.751
household,MD,2018,1356.862
household,MD,2019,1237.815
household,MD,2020,1254.86
household,ME,2009,266.275
household,ME,2010,274.679
household,ME,2011,268.887
household,ME,2012,281.347
household,ME,2013,269.251
household,ME,2014,256.273
household,ME,2015,265.421
household,ME,2016,264.617
household,ME,2017,263.151
household,ME,2018,248.017
household,ME,2019,243.959
household,ME,2020,243.169
household,MK,2009,549.169
household,MK,2010,538.208
household,MK,2011,567.027
household,MK,2012,559.01
household,MK,2013,519.019
household,MK,2014,523.579
household,MK,2015,531.06
household,MK,2016,491.613
household,MK,2017,529.132
household,MK,2018,483.576
household,MK,2019,492.266
household,MK,2020,513.382
household,MT,2009,64.393
household,MT,2010,69.245
household,MT,2011,68.76
household,MT,2012,72.178
household,MT,2013,73.999
household,MT,2014,73.904
household,MT,2015,79.865
household,MT,2016,77.575
household,MT,2017,91.096
household,MT,2018,96.33
household,MT,2019,103.253
household,MT,2020,104.913
household,NL,2009,11027.901
household,NL,2010,12480.144
household,NL,2011,10280.98
household,NL,2012,10866.787
household,NL,2013,11412.549
household,NL,2014,9116.954
household,NL,2015,9547.202
household,NL,2016,9839.39
household,NL,2017,9627.391
household,NL,2018,9646.473
household,NL,2019,9460.649
household,NL,2020,9312.144
household,NO,2009,4227.355
household,NO,2010,4734.338
household,NO,2011,4278.75
household,NO,2012,4530.381
household,NO,2013,4483.646
household,NO,2014,4215.799
household,NO,2015,4385.799
household,NO,2016,4438.346
household,NO,2017,4533.744
household,NO,2018,4579.261
household,NO,2019,4565.951
household,NO,2020,4434.49
household,PL,2009,19991.704
household,PL,2010,22003.223
household,PL,2011,20130.337
household,PL,2012,20812.831
household,PL,2013,20492.342
household,PL,2014,19034.91
household,PL,2015,19032.33
household,PL,2016,19886.419
household,PL,2017,20063.013
household,PL,2018,22557.493
household,PL,2019,20993.899
household,PL,2020,21101.347
household,PT,2009,3197.832
household,PT,2010,2970.645
household,PT,2011,2777.129
household,PT,2012,2694.958
household,PT,2013,2634.808
household,PT,2014,2776.692
household,PT,2015,2751.749
household,PT,2016,2819.484
household,PT,2017,2801.785
household,PT,2018,2877.758
household,PT,2019,2891.348
household,PT,2020,3013.003
household,RO,2009,8015.179
household,RO,2010,8102.009
household,RO,2011,7859.678
household,RO,2012,8060.582
household,RO,2013,7721.97
household,RO,2014,7409.681
household,RO,2015,7375.183
household,RO,2016,7414.92
household,RO,2017,7732.038
household,RO,2018,7775.08
household,RO,2019,7753.283
household,RO,2020,8007.426
household,RS,2009,3043.422
household,RS,2010,3078.701
household,RS,2011,3134.547
household,RS,2012,3122.404
household,RS,2013,2846.752
household,RS,2014,2752.774
household,RS,2015,2826.151
household,RS,2016,2924.257
household,RS,2017,2853.554
household,RS,2018,2838.427
household,RS,2019,2854.671
household,RS,2020,3488.069
household,SE,2009,7232.548
household,SE,2010,8282.685
household,SE,2011,7681.81
household,SE,2012,8053.653
household,SE,2013,7694.262
household,SE,2014,7229.333
household,SE,2015,7411.176
household,SE,2016,7659.147
household,SE,2017,7696.829
household,SE,2018,7490.34
household,SE,2019,7363.914
household,SE,2020,7200.324
household,SI,2009,1320.449
household,SI,2010,1364.215
household,SI,2011,1302.665
household,SI,2012,1255.831
household,SI,2013,1240.442
household,SI,2014,1060.707
household,SI,2015,1166.185
household,SI,2016,1186.482
household,SI,2017,1156.364
household,SI,2018,1084.519
household,SI,2019,1057.452
household,SI,2020,1072.435
household,SK,2009,2147.493
household,SK,2010,2311.582
household,SK,2011,2121.122
household,SK,2012,2070.086
household,SK,2013,2146.977
household,SK,2014,1951.912
household,SK,2015,1987.662
household,SK,2016,2030.217
household,SK,2017,2108.641
household,SK,2018,2057.519
household,SK,2019,2643.412
household,SK,2020,2744.571
household,TR,2009,18864.658
household,TR,2010,19414.937
household,TR,2011,20809.776
household,TR,2012,20187.463
household,TR,2013,19807.984
household,TR,2014,19166.344
household,TR,2015,20153.33
household,TR,2016,20711.118
household,TR,2017,22167.051
household,TR,2018,20557.145
household,TR,2019,21563.923
household,TR,2020,23029.022
household,UA,2009,22120.183
household,UA,2010,23838.511
household,UA,2011,23587.848
household,UA,2012,23454.289
household,UA,2013,23446.497
household,UA,2014,20357.427
household,UA,2015,16551.87
household,UA,2016,17348.751
household,UA,2017,16483.165
household,UA,2018,15986.088
household,UA,2019,14015.7
household,UA,2020,13654.325
household,UK,2009,41324.922
household,UK,2010,45512.575
household,UK,2011,37786.091
household,UK,2012,40957.945
household,UK,2013,41458.259
household,UK,2014,35813.099
household,UK,2015,37257.018
household,UK,2016,37970.686
household,UK,2017,36772.29
household,UK,2018,38307.568
household,UK,2019,38134.984
household,XK,2009,455.628
household,XK,2010,461.84
household,XK,2011,491.178
household,XK,2012,474.234
household,XK,2013,494.163
household,XK,2014,479.943
household,XK,2015,476.388
household,XK,2016,549.413
household,XK,2017,571.465
household,XK,2018,573.404
household,XK,2019,586.881
household,XK,2020,608.818
all,AL,2009,1840.737
all,AL,2010,1897.918
all,AL,2011,1953.468
all,AL,2012,1790.623
all,AL,2013,1961.871
all,AL,2014,2058.574
all,AL,2015,1962.498
all,AL,2016,1899.558
all,AL,2017,2078.928
all,AL,2018,2134.212
all,AL,2019,2053.036
all,AL,2020,1846.436
all,AT,2009,24684.381
all,AT,2010,25961.403
all,AT,2011,25096.146
all,AT,2012,25203.967
all,AT,2013,25800.573
all,AT,2014,24762.326
all,AT,2015,25476.389
all,AT,2016,26099.94
all,AT,2017,26503.187
all,AT,2018,26038.72
all,AT,2019,26227.621
all,AT,2020,24817.272
all,BA,2014,3103.624
all,BA,2015,3316.907
all,BA,2016,3543.934
all,BA,2017,3497.933
all,BA,2018,4211.931
all,BA,2019,4192.651
all,BA,2020,4025.379
all,BE,2009,32846.39
all,BE,2010,35402.324
all,BE,2011,32573.219
all,BE,2012,33008.826
all,BE,2013,34059.593
all,BE,2014,31580.693
all,BE,2015,33149.908
all,BE,2016,33427.056
all,BE,2017,32966.074
all,BE,2018,33183.95
all,BE,2019,32579.814
all,BE,2020,31039.168
all,BG,2009,8471.946
all,BG,2010,8699.392
all,BG,2011,9125.105
all,BG,2012,9103.369
all,BG,2013,8680.757
all,BG,2014,8881.501
all,BG,2015,9388.553
all,BG,2016,9517.949
all,BG,2017,9745.903
all,BG,2018,9755.122
all,BG,2019,9706.772
all,BG,2020,9512.739
all,CY,2009,1661.85
all,CY,2010,1645.788
all,CY,2011,1614.212
all,CY,2012,1492.799
all,CY,2013,1372.455
all,CY,2014,1377.348
all,CY,2015,1423.923
all,CY,2016,1490.606
all,CY,2017,1551.546
all,CY,2018,1581.273
all,CY,2019,1626.652
all,CY,2020,1528.558
all,CZ,2009,23795.329
all,CZ,2010,24121.144
all,CZ,2011,23335.941
all,CZ,2012,23321.757
all,CZ,2013,23126.347
all,CZ,2014,22439.445
all,CZ,2015,23093.898
all,CZ,2016,23690.581
all,CZ,2017,24440.504
all,CZ,2018,24186.092
all,CZ,2019,24222.332
all,CZ,2020,23753.374
all,DE,2009,196728.372
all,DE,2010,209923.09
all,DE,2011,199292.537
all,DE,2012,202662.536
all,DE,2013,208057.421
all,DE,2014,197229.019
all,DE,2015,200031.296
all,DE,2016,203666.981
all,DE,2017,204512.293
all,DE,2018,200684.593
all,DE,2019,200804.342
all,DE,2020,193616.957
all,DK,2009,14146.331
all,DK,2010,14850.955
all,DK,2011,14117.097
all,DK,2012,13612.515
all,DK,2013,13461.011
all,DK,2014,12932.566
all,DK,2015,13462.655
all,DK,2016,13764.298
all,DK,2017,13816.624
all,DK,2018,13807.065
all,DK,2019,13546.716
all,DK,2020,13130.771
all,EE,2009,2724.541
all,EE,2010,2878.489
all,EE,2011,2781.689
all,EE,2012,2827.225
all,EE,2013,2840.316
all,EE,2014,2774.349
all,EE,2015,2750.345
all,EE,2016,2794.835
all,EE,2017,2807.413
all,EE,2018,2887.281
all,EE,2019,2823.291
all,EE,2020,2726.818
all,EL,2009,19732.182
all,EL,2010,18373.799
all,EL,2011,18185.332
all,EL,2012,16402.985
all,EL,2013,14668.337
all,EL,2014,14804.112
all,EL,2015,15741.021
all,EL,2016,15879.176
all,EL,2017,15720.777
all,EL,2018,15152.503
all,EL,2019,15401.091
all,EL,2020,14482.855
all,ES,2009,84195.072
all,ES,2010,85494.707
all,ES,2011,82385.243
all,ES,2012,78995.093
all,ES,2013,76050.13
all,ES,2014,75138.488
all,ES,2015,75941.26
all,ES,2016,77626.932
all,ES,2017,79691.902
all,ES,2018,81689.296
all,ES,2019,81513.788
all,ES,2020,72323.256
all,FI,2009,22786.515
all,FI,2010,25026.204
all,FI,2011,23714.47
all,FI,2012,23940.013
all,FI,2013,23561.152
all,FI,2014,23414.801
all,FI,2015,23048.993
all,FI,2016,24011.195
all,FI,2017,24613.485
all,FI,2018,25005.02
all,FI,2019,24728.507
all,FI,2020,23191.074
all,FR,2009,142254.918
all,FR,2010,146258.394
all,FR,2011,141064.3
all,FR,2012,146059.426
all,FR,2013,148813.512
all,FR,2014,137711.422
all,FR,2015,140867.459
all,FR,2016,143408.691
all,FR,2017,142342.752
all,FR,2018,140324.692
all,FR,2019,139131.269
all,FR,2020,128168.955
all,GE,2013,3505.478
all,GE,2014,3796.823
all,GE,2015,3919.153
all,GE,2016,4165.671
all,GE,2017,4212.4
all,GE,2018,4155.102
all,GE,2019,4266.538
all,GE,2020,4188.821
all,HR,2009,7098.77
all,HR,2010,7129.931
all,HR,2011,6875.184
all,HR,2012,6559.662
all,HR,2013,6468.037
all,HR,2014,6130.773
all,HR,2015,6484.349
all,HR,2016,6531.665
all,HR,2017,6792.599
all,HR,2018,6682.495
all,HR,2019,6726.385
all,HR,2020,6431.987
all,HU,2009,16562.12
all,HU,2010,16879.616
all,HU,2011,16917.517
all,HU,2012,16003.531
all,HU,2013,16255.431
all,HU,2014,15775.708
all,HU,2015,16829.628
all,HU,2016,17306.308
all,HU,2017,17874.513
all,HU,2018,17849.381
all,HU,2019,17969.639
all,HU,2020,17601.52
all,IE,2009,11230.707
all,IE,2010,11186.951
all,IE,2011,10358.691
all,IE,2012,10173.625
all,IE,2013,10246.872
all,IE,2014,10189.516
all,IE,2015,10512.54
all,IE,2016,10921.093
all,IE,2017,10871.506
all,IE,2018,11335.707
all,IE,2019,11317.019
all,IE,2020,10840.191
all,IS,2009,2563.602
all,IS,2010,2517.495
all,IS,2011,2521.164
all,IS,2012,2600.49
all,IS,2013,2706.726
all,IS,2014,2739.703
all,IS,2015,2848.624
all,IS,2016,2801.368
all,IS,2017,2848.956
all,IS,2018,3078.878
all,IS,2019,2934.494
all,IS,2020,2869.721
all,IT,2009,121907.849
all,IT,2010,123052.729
all,IT,2011,117518.026
all,IT,2012,116559.044
all,IT,2013,114053.675
all,IT,2014,108848.35
all,IT,2015,112108.171
all,IT,2016,111554.603
all,IT,2017,113611.214
all,IT,2018,114296.937
all,IT,2019,113119.475
all,IT,2020,103057.147
all,LT,2009,4606.207
all,LT,2010,4757.259
all,LT,2011,4728.244
all,LT,2012,4838.968
all,LT,2013,4712.305
all,LT,2014,4800.537
all,LT,2015,4779.51
all,LT,2016,5003.215
all,LT,2017,5239.082
all,LT,2018,5466.581
all,LT,2019,5460.021
all,LT,2020,5284.212
all,LU,2009,3659.24
all,LU,2010,3895.179
all,LU,2011,3889.18
all,LU,2012,3799.238
all,LU,2013,3753.096
all,LU,2014,3596.583
all,LU,2015,3534.545
all,LU,2016,3533.332
all,LU,2017,3607.616
all,LU,2018,3736.716
all,LU,2019,3790.355
all,LU,2020,3265.475
all,LV,2009,3937.475
all,LV,2010,4002.237
all,LV,2011,3751.161
all,LV,2012,3908.282
all,LV,2013,3732.245
all,LV,2014,3776.066
all,LV,2015,3680.167
all,LV,2016,3697.443
all,LV,2017,3875.195
all,LV,2018,4024.765
all,LV,2019,3924.687
all,LV,2020,3798.185
all,MD,2010,2268.192
all,MD,2011,2336.77
all,MD,2012,2267.918
all,MD,2013,2294.391
all,MD,2014,2295.133
all,MD,2015,2357.098
all,MD,2016,2457.919
all,MD,2017,2589.822
all,MD,2018,2702.596
all,MD,2019,2581.574
all,MD,2020,2532.223
all,ME,2009,724.27
all,ME,2010,714.626
all,ME,2011,719.28
all,ME,2012,698.97
all,ME,2013,640.991
all,ME,2014,628.575
all,ME,2015,662.644
all,ME,2016,688.761
all,ME,2017,728.889
all,ME,2018,729.633
all,ME,2019,760.625
all,ME,2020,696.84
all,MK,2009,1672.72
all,MK,2010,1789.926
all,MK,2011,1903.21
all,MK,2012,1845.693
all,MK,2013,1814.802
all,MK,2014,1797.481
all,MK,2015,1837.589
all,MK,2016,1847.733
all,MK,2017,1858.961
all,MK,2018,1832.761
all,MK,2019,1937.818
all,MK,2020,1823.925
all,MT,2009,362.496
all,MT,2010,401.35
all,MT,2011,388.461
all,MT,2012,407.257
all,MT,2013,421.114
all,MT,2014,435.716
all,MT,2015,462.343
all,MT,2016,458.759
all,MT,2017,492.38
all,MT,2018,513.265
all,MT,2019,544.459
all,MT,2020,499.875
all,NL,2009,47131.065
all,NL,2010,50750.459
all,NL,2011,46801.356
all,NL,2012,47021.79
all,NL,2013,47160.0
all,NL,2014,42691.806
all,NL,2015,43503.883
all,NL,2016,44493.404
all,NL,2017,44677.0
all,NL,2018,45146.411
all,NL,2019,44317.171
all,NL,2020,42261.788
all,NO,2009,18216.419
all,NO,2010,19463.421
all,NO,2011,18806.465
all,NO,2012,19029.278
all,NO,2013,19025.182
all,NO,2014,18613.149
all,NO,2015,18847.228
all,NO,2016,19171.661
all,NO,2017,19285.569
all,NO,2018,19413.347
all,NO,2019,19471.047
all,NO,2020,18928.581
all,PL,2009,60591.998
all,PL,2010,65257.858
all,PL,2011,63610.484
all,PL,2012,63257.875
all,PL,2013,62106.266
all,PL,2014,60203.402
all,PL,2015,60861.471
all,PL,2016,65136.436
all,PL,2017,69241.013
all,PL,2018,73082.617
all,PL,2019,71890.679
all,PL,2020,70250.647
all,PT,2009,17418.414
all,PT,2010,17269.567
all,PT,2011,16441.254
all,PT,2012,15111.588
all,PT,2013,14908.318
all,PT,2014,15386.388
all,PT,2015,15550.875
all,PT,2016,15640.739
all,PT,2017,15900.697
all,PT,2018,16154.479
all,PT,2019,16356.34
all,PT,2020,15215.17
all,RO,2009,21775.633
all,RO,2010,22038.77
all,RO,2011,22590.604
all,RO,2012,22629.168
all,RO,2013,21631.325
all,RO,2014,21470.367
all,RO,2015,21600.24
all,RO,2016,21935.25
all,RO,2017,22980.154
all,RO,2018,23444.791
all,RO,2019,23712.653
all,RO,2020,23472.38
all,RS,2009,8253.448
all,RS,2010,8762.533
all,RS,2011,9082.112
all,RS,2012,8412.293
all,RS,2013,8201.681
all,RS,2014,7681.612
all,RS,2015,7885.885
all,RS,2016,8206.431
all,RS,2017,8363.238
all,RS,2018,8435.035
all,RS,2019,8361.004
all,RS,2020,8658.338
all,SE,2009,30257.495
all,SE,2010,32470.569
all,SE,2011,32064.667
all,SE,2012,32311.573
all,SE,2013,31671.579
all,SE,2014,30928.825
all,SE,2015,31510.948
all,SE,2016,32037.681
all,SE,2017,31849.848
all,SE,2018,31729.198
all,SE,2019,31304.823
all,SE,2020,31454.317
all,SI,2009,4842.593
all,SI,2010,5047.44
all,SI,2011,5037.235
all,SI,2012,4909.818
all,SI,2013,4804.23
all,SI,2014,4608.016
all,SI,2015,4715.243
all,SI,2016,4893.658
all,SI,2017,4958.98
all,SI,2018,4952.728
all,SI,2019,4862.82
all,SI,2020,4428.839
all,SK,2009,9654.671
all,SK,2010,10371.086
all,SK,2011,9732.586
all,SK,2012,9198.465
all,SK,2013,9412.124
all,SK,2014,8740.489
all,SK,2015,8939.677
all,SK,2016,9225.739
all,SK,2017,9903.027
all,SK,2018,9911.515
all,SK,2019,10248.401
all,SK,2020,9610.916
all,TR,2009,67500.576
all,TR,2010,71036.168
all,TR,2011,76076.088
all,TR,2012,79158.418
all,TR,2013,78466.784
all,TR,2014,80844.293
all,TR,2015,86846.978
all,TR,2016,90318.129
all,TR,2017,100475.004
all,TR,2018,98632.997
all,TR,2019,99100.143
all,TR,2020,101143.008
all,UA,2009,63324.836
all,UA,2010,68387.54
all,UA,2011,69646.492
all,UA,2012,66404.075
all,UA,2013,65144.066
all,UA,2014,57893.824
all,UA,2015,47488.152
all,UA,2016,48826.188
all,UA,2017,47345.792
all,UA,2018,48417.734
all,UA,2019,46886.431
all,UA,2020,44184.237
all,UK,2009,124351.97
all,UK,2010,130080.082
all,UK,2011,118840.372
all,UK,2012,122658.595
all,UK,2013,123395.413
all,UK,2014,116594.037
all,UK,2015,120063.341
all,UK,2016,121886.092
all,UK,2017,120950.747
all,UK,2018,122583.69
all,UK,2019,121414.483
all,XK,2009,1168.988
all,XK,2010,1190.842
all,XK,2011,1266.098
all,XK,2012,1219.372
all,XK,2013,1167.578
all,XK,2014,1230.7
all,XK,2015,1339.928
all,XK,2016,1433.037
all,XK,2017,1516.064
all,XK,2018,1471.026
all,XK,2019,1515.131
all,XK,2020,1524.673
commercial,AL,2009,173.753
commercial,AL,2010,159.469
commercial,AL,2011,163.473
commercial,AL,2012,157.272
commercial,AL,2013,190.984
commercial,AL,2014,179.239
commercial,AL,2015,196.853
commercial,AL,2016,179.284
commercial,AL,2017,213.604
commercial,AL,2018,215.22
commercial,AL,2019,228.317
commercial,AL,2020,197.622
commercial,AT,2009,2640.337
commercial,AT,2010,2625.836
commercial,AT,2011,2555.31
commercial,AT,2012,2553.249
commercial,AT,2013,2539.345
commercial,AT,2014,2423.632
commercial,AT,2015,2478.658
commercial,AT,2016,2434.731
commercial,AT,2017,2638.323
commercial,AT,2018,2579.065
commercial,AT,2019,2647.699
commercial,AT,2020,2569.835
commercial,BA,2014,163.649
commercial,BA,2015,357.703
commercial,BA,2016,435.411
commercial,BA,2017,355.631
commercial,BA,2018,348.522
commercial,BA,2019,407.073
commercial,BA,2020,377.639
commercial,BE,2009,4714.43
commercial,BE,2010,4997.81
commercial,BE,2011,4411.897
commercial,BE,2012,4624.719
commercial,BE,2013,4913.778
commercial,BE,2014,4246.35
commercial,BE,2015,4618.939
commercial,BE,2016,4644.835
commercial,BE,2017,4645.029
commercial,BE,2018,4660.908
commercial,BE,2019,4607.335
commercial,BE,2020,4469.982
commercial,BG,2009,970.058
commercial,BG,2010,1026.678
commercial,BG,2011,1089.74
commercial,BG,2012,1069.698
commercial,BG,2013,1029.822
commercial,BG,2014,992.002
commercial,BG,2015,1078.658
commercial,BG,2016,1157.041
commercial,BG,2017,1167.156
commercial,BG,2018,1231.216
commercial,BG,2019,1267.911
commercial,BG,2020,1079.928
commercial,CY,2009,235.766
commercial,CY,2010,248.249
commercial,CY,2011,236.358
commercial,CY,2012,222.642
commercial,CY,2013,203.12
commercial,CY,2014,200.484
commercial,CY,2015,206.645
commercial,CY,2016,221.247
commercial,CY,2017,229.032
commercial,CY,2018,270.142
commercial,CY,2019,281.464
commercial,CY,2020,239.903
commercial,CZ,2009,2977.074
commercial,CZ,2010,3249.062
commercial,CZ,2011,3132.559
commercial,CZ,2012,3039.527
commercial,CZ,2013,3010.066
commercial,CZ,2014,2922.578
commercial,CZ,2015,2977.367
commercial,CZ,2016,3091.444
commercial,CZ,2017,3180.772
commercial,CZ,2018,3127.767
commercial,CZ,2019,3191.895
commercial,CZ,2020,2987.047
commercial,DE,2009,33666.036
commercial,DE,2010,34806.768
commercial,DE,2011,30735.597
commercial,DE,2012,32027.815
commercial,DE,2013,33549.528
commercial,DE,2014,30766.034
commercial,DE,2015,32289.872
commercial,DE,2016,31865.517
commercial,DE,2017,31837.801
commercial,DE,2018,28892.812
commercial,DE,2019,27533.764
commercial,DE,2020,26772.162
commercial,DK,2009,1995.649
commercial,DK,2010,2128.258
commercial,DK,2011,1947.914
commercial,DK,2012,1978.549
commercial,DK,2013,1964.487
commercial,DK,2014,1847.338
commercial,DK,2015,1896.04
commercial,DK,2016,1946.897
commercial,DK,2017,1991.014
commercial,DK,2018,1982.804
commercial,DK,2019,1917.076
commercial,DK,2020,1822.347
commercial,EE,2009,418.577
commercial,EE,2010,424.239
commercial,EE,2011,402.178
commercial,EE,2012,423.52
commercial,EE,2013,417.892
commercial,EE,2014,457.642
commercial,EE,2015,465.395
commercial,EE,2016,498.236
commercial,EE,2017,466.591
commercial,EE,2018,490.269
commercial,EE,2019,467.033
commercial,EE,2020,471.449
commercial,EL,2009,2153.685
commercial,EL,2010,1957.407
commercial,EL,2011,1870.116
commercial,EL,2012,1940.591
commercial,EL,2013,1820.639
commercial,EL,2014,1714.028
commercial,EL,2015,1874.935
commercial,EL,2016,2037.527
commercial,EL,2017,2191.693
commercial,EL,2018,2093.373
commercial,EL,2019,2135.469
commercial,EL,2020,1903.485
commercial,ES,2009,9406.256
commercial,ES,2010,9786.481
commercial,ES,2011,10227.954
commercial,ES,2012,10111.196
commercial,ES,2013,9675.292
commercial,ES,2014,8942.106
commercial,ES,2015,9520.57
commercial,ES,2016,9841.23
commercial,ES,2017,10145.214
commercial,ES,2018,10263.442
commercial,ES,2019,10310.564
commercial,ES,2020,9451.495
commercial,FI,2009,2889.53
commercial,FI,2010,3099.854
commercial,FI,2011,2865.958
commercial,FI,2012,3029.687
commercial,FI,2013,2907.402
commercial,FI,2014,2890.269
commercial,FI,2015,2736.874
commercial,FI,2016,2889.923
commercial,FI,2017,2959.749
commercial,FI,2018,3078.007
commercial,FI,2019,3014.998
commercial,FI,2020,2809.781
commercial,FR,2009,22890.078
commercial,FR,2010,24102.912
commercial,FR,2011,21058.756
commercial,FR,2012,22624.593
commercial,FR,2013,23397.994
commercial,FR,2014,21471.33
commercial,FR,2015,22283.207
commercial,FR,2016,22407.076
commercial,FR,2017,22756.985
commercial,FR,2018,22337.875
commercial,FR,2019,21910.343
commercial,FR,2020,20340.877
commercial,GE,2013,351.85
commercial,GE,2014,433.077
commercial,GE,2015,402.614
commercial,GE,2016,433.638
commercial,GE,2017,452.855
commercial,GE,2018,514.751
commercial,GE,2019,535.532
commercial,GE,2020,412.919
commercial,HR,2009,756.212
commercial,HR,2010,797.192
commercial,HR,2011,786.281
commercial,HR,2012,757.876
commercial,HR,2013,740.703
commercial,HR,2014,693.23
commercial,HR,2015,763.126
commercial,HR,2016,780.375
commercial,HR,2017,817.544
commercial,HR,2018,832.507
commercial,HR,2019,835.405
commercial,HR,2020,757.378
commercial,HU,2009,2903.651
commercial,HU,2010,3048.64
commercial,HU,2011,3053.612
commercial,HU,2012,2353.881
commercial,HU,2013,2337.107
commercial,HU,2014,2114.78
commercial,HU,2015,2203.657
commercial,HU,2016,2190.526
commercial,HU,2017,2154.189
commercial,HU,2018,2098.672
commercial,HU,2019,2050.439
commercial,HU,2020,1999.977
commercial,IE,2009,1490.985
commercial,IE,2010,1556.977
commercial,IE,2011,1507.728
commercial,IE,2012,1561.866
commercial,IE,2013,1593.925
commercial,IE,2014,1504.19
